21;5.3516998291015625
16;5.354194641113281
16;5.352989196777344
16;5.354194641113281
18;5.354194641113281
17;5.354194641113281
17;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.352989196777344
19;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.354194641113281
16;5.352989196777344
15;5.352989196777344
16;5.354194641113281
16;5.354194641113281
17;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.352989196777344
16;5.352653503417969
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.352989196777344
16;5.354194641113281
15;5.354194641113281
16;5.354194641113281
15;5.354194641113281
15;5.354194641113281
16;5.352989196777344
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.354194641113281
15;5.352989196777344
15;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.352653503417969
16;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.354209899902344
16;5.354194641113281
16;5.352989196777344
15;5.354194641113281
16;5.354194641113281
16;5.352989196777344
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.604209899902344
16;5.354194641113281
15;5.352989196777344
17;5.354194641113281
18;5.354194641113281
16;5.352989196777344
17;5.354194641113281
17;5.354194641113281
16;5.354194641113281
17;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.354194641113281
15;5.354194641113281
16;5.354194641113281
16;5.354194641113281
16;5.352653503417969
16;5.352989196777344
16;5.354194641113281
