536;11.662384033203125
532;11.662368774414062
539;11.662322998046875
535;11.662384033203125
530;11.662284851074219
545;11.662338256835938
541;11.662368774414062
555;11.662322998046875
557;11.662384033203125
646;11.662368774414062
556;11.662338256835938
536;11.662384033203125
558;11.662368774414062
554;11.662338256835938
546;11.662178039550781
696;40.456809997558594
1124;40.456809997558594
730;40.456809997558594
671;40.46068572998047
605;40.45677947998047
563;11.662322998046875
844;11.662384033203125
921;11.77093505859375
840;11.693199157714844
554;11.662338256835938
704;40.45677947998047
504;11.662284851074219
485;11.662338256835938
491;11.662178039550781
485;11.662338256835938
507;11.662338256835938
518;11.662322998046875
517;11.662384033203125
562;40.456809997558594
786;40.456825256347656
723;40.456825256347656
519;11.662193298339844
517;11.662368774414062
536;11.662384033203125
687;40.45677947998047
548;11.662368774414062
677;11.662384033203125
544;11.662384033203125
514;11.662368774414062
495;11.662338256835938
492;11.662368774414062
577;40.456825256347656
577;40.45677947998047
520;11.662322998046875
526;11.662338256835938
719;11.662429809570312
583;40.456764221191406
751;11.662384033203125
572;11.662277221679688
507;11.662368774414062
542;11.662338256835938
505;11.662322998046875
520;11.658897399902344
568;11.662384033203125
535;11.662284851074219
531;11.662300109863281
526;11.662322998046875
529;11.662384033203125
547;11.662338256835938
599;11.663009643554688
555;11.662193298339844
733;11.662384033203125
692;40.456809997558594
831;40.456809997558594
593;40.456764221191406
620;11.662384033203125
560;11.662368774414062
537;11.662322998046875
537;11.662193298339844
650;11.662284851074219
585;11.662384033203125
555;11.662384033203125
530;11.662322998046875
546;11.662384033203125
668;11.662338256835938
510;11.662284851074219
488;11.662384033203125
487;11.662368774414062
510;11.662300109863281
493;11.662368774414062
493;11.662338256835938
498;11.662368774414062
489;11.662368774414062
528;11.662384033203125
486;11.662368774414062
501;11.662338256835938
491;11.662368774414062
485;11.662338256835938
484;11.662322998046875
481;11.662338256835938
486;11.662368774414062
481;11.662368774414062
487;11.662338256835938
488;11.662322998046875
490;11.662384033203125
