12;5.7866973876953125
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
8;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
8;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
6;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
8;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
6;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
8;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
6;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
9;5.7866668701171875
7;5.7866668701171875
7;5.7866668701171875
